# Restaurant: Pizzeria da Khan
# Address: Via San Mamolo, 142/a, Bologna, 40136
Panini;Hot Dog;mozzarella di bufala, maionese e wurstel;6.0
Panini;Panino Madi;mozzarella di bufala, salame piccante e patate;6.0
Panini;Panino Miss;stracchino, speck e rucola;6.0
Panini;Panino Mexico;mozzarella di bufala, salame piccante e peperoni;6.0
Panini;Panino Parmigiano;mozzarella di bufala, prosciutto cotto e melanzane;6.0
Panini;Panino con Verdure;mozzarella di bufala e verdure miste;6.0
Insalate;Insalata con Pomodoro Fresco;tonno, cipolla, mais e origano;5.2
Insalate;Insalata di Stagione;pomodoro fresco, mozzarella di bufala, tonno, olive e rucola;5.2
Insalate;Insalata;pomodoro fresco, prosciutto crudo, radicchio e rucola;5.2
Piadine;Piada;pasta di pizza;2.5
Dolci;Nutella;pasta di piazza e nutella;5.0
Bevande;Acqua Naturale;;1.0
Bevande;Acqua Frizzante;;1.0
