# Restaurant: Stuzzico Burgerpoint
# Address: Via San Felice, 159/B, Bologna, 40122
Classic Burgers;Beef Burger;pane Americano con sesamo, beef 130g, formaggio cheddar, insalata, pomodoro e cipolla e salsa barbecue;6.0
Classic Burgers;Vegetable Bugrer;pane Americano con sesamo, burger di verdure, formaggio cheddar, insalata, pomodoro e cipolla e salsa rosa;5.5
Classic Burgers;Fish Burger;pane Americano con sesamo, filata di pesce impanata con onion rings, formaggio cheddar e salsa Mexicana;6.0
Classic Burgers;Bacon Burger;"pane Americano con sesamo, bacon grigliata, formaggio cheddar,
doppio polpetta di patate, insalata, pomodoro fresco e cipolla, salsa rosa e salsa Mexicana";6.0
Chicken Burgers;Chicken Burger;"pane Americano, chicken 
250g con doppio formaggio cheddar, cetrioli, polpetta di patate 
impanata, insalata, pomodoro, cipolla e salsa rosa con patatine fritte e
 coca cola";10.0
Chicken Burgers;Chicken Hot Chili Burger;"pane Americano con sesamo, 
chicken 250gr con doppio formaggio cheddar, polpetta di patate impanato 
con red hot chili, pepper, salsa Mexicana, insalata, pomodoro fresco e 
cipolla con patatine fritte e coca cola";11.0
Chicken Burgers;Chicken Egg Burger;"pane Americano con sesamo, 
chicken 250g, con doppio formaggio, uova frittata, polpetta di patate 
frittate, insalata, pomodoro fresco, cipolla, salsa rosa base e salsa 
Mexicana con patatine fritte e coca cola";11.0
Chicken Burgers;Chicken and Onion Rings Burger;"pane Americano con sesamo, 
chicken 250g, doppio formaggio cheddar, onion rings panate e fritte, 
polpetta di patate fittate, salsa rosa e salsa Mexicana con patatine 
fritte e coca cola";11.0
Chicken Burgers;Chicken Mushroom Burger;"pane Americano con sesamo, 
chicken 250g grigliata, doppio formaggio cheddar, mushroom rosti, salsa 
rosa, insalata, pomodoro fresco, cipolla e salsa Mexicana con patatine 
fritte e coca cola";12.0
Chicken Burgers;Plain Chicken Burger;"pane Americano con sesamo, 
chicken 130g, walnuts cream with caramelised chicory, bacon grigliata, 
salsa biggy burger, doppio formaggio cheddar, pomodoro fresco, cipolla e
 salsa marocchina con patatine fritte e coca cola";13.0
Chicken Burgers;Chicken Run Burger;"pane Americano con sesamo, 
chicken 130gr, almond cream caramelised, onion, polpetta di patate 
impanata, salsa algerienne, doppio formaggio americano white, pomodoro, 
cipolla e salsa curry con patatine fritte e coca cola";13.0
Chicken Burgers;Chicken Almond Burger;"pane Americano con sesamo, 
chicken 30gr, bacon grigliata con doppio formaggio cheddar, polpetta di 
patate impanata, almond cream, onion rings frittate, insalata, pomodoro 
fresco e salsa biggy burger con patatine fritte e coca cola";13.0
Chicken Burgers;Chopped Chili Burger;"pane Americano con sesamo, 
fish burger, American cheese, caramelised mushroom e onion, chopped 
chilli, salsa Mexicana, insalata, pomodoro fresco e cipolla con patatine
 fritte e coca cola";11.0
Vegetable Burgers;Vegetables Burger;"pane Americano con sesamo, 
burger di verdure 230g, base pesto, crema di ceci, doppio formaggio 
cheddar, salsa algerien, salsa curry, insalata, pomodoro e cipolla con 
patatine fritte e coca cola";11.0
Vegetable Burgers;Vegetable Burger 2;"pane Americano con sesamo, 
burger di verdure 230g, pesto crema di mais, doppio formaggio americano 
white, salsa biggy burger, salsa curry, insalata, pomodoro fresco e 
cipolla con patatine fritte e coca cola";11.0
Vegetable Burgers;Vegetable Burger 3;"pane Americano con sesamo, 
burger di verdure 230g, onion rings frittate, doppio formaggio cheddar, 
mushroom caramelised con chicory, salsa curry, insalata, pomodoro 
fresco, cipolla e salsa tartare con patatine fritte e coca cola";11.0
Vegetable Burgers;Vegetable Burger 4;"pane Americano con sesamo, 
burger di verdure 230g, uova frittata, doppio formaggio americano white,
 polpetta di patate impanata, salsa marocchina, salsa Mexicana, 
insalata, pomodoro fresco e cipolla";12.0
Pizze Classiche;Marinara;pomodoro, aglio e origano;9.8
Pizze Classiche;Margherita;pomodoro e mozzarella;11.0
Pizze Classiche;Biancaneve;mozzarella;10.8
Pizze Classiche;Napoli;pomodoro, mozzarella, acciughe e origano;13.0
Pizze Classiche;Crudo;pomodoro, mozzarella e prosciutto crudo;15.0
Pizze Classiche;Funghi;pomodoro, mozzarella e funghi;13.0
Pizze Classiche;Salsiccia;pomodoro, mozzarella e salsiccia;13.0
Pizze Classiche;Carciofi;pomodoro, mozzarella e carciofi;13.0
Pizze Classiche;Wurstel;pomodoro, mozzarella e wurstel;13.0
Pizze Classiche;Pugliese;pomodoro, mozzarella, cipolla e grana;13.4
Pizze Classiche;Romana;pomodoro, mozzarella, acciughe, capperi e origano;13.0
Pizze Classiche;Olive;pomodoro, mozzarella e olive;13.0
Pizze Classiche;Contadina;pomodoro, mozzarella, cipolla, salsiccia e funghi;16.0
Pizze Classiche;Patate;pomodoro, mozzarella e patate;13.0
Pizze Classiche;Zucchine;pomodoro, mozzarella e zucchine;13.0
Pizze Classiche;Tonno;pomodoro, mozzarella e tonno;13.0
Pizze Classiche;Speck;pomodoro, mozzarella e speck;15.0
Pizze Classiche;Peperoni;pomodoro, mozzarella e peperoni;13.0
Pizze Classiche;Melanzane;pomodoro, mozzarella e melanzane;13.0
Pizze Classiche;Cotto;pomodoro, mozzarella e prosciutto cotto;13.0
Pizze Classiche;Siciliana;pomodoro, mozzarella, acciughe, capperi, olive e origano;14.0
Pizze Classiche;Capricciosa;pomodoro, mozzarella, cotto, funghi, olive e carciofi;16.0
Pizze Classiche;4 Stagioni;pomodoro, mozzarella, carciofi, funghi, cotto e salsiccia;16.0
Pizze Classiche;Diavola;pomodoro, mozzarella e salame piccante;14.0
Pizze Classiche;Parmigiana;pomodoro, mozzarella, melanzane, cotto e grana;15.4
Pizze Classiche;Bufala;pomodoro e mozzarella di bufala;15.0
Pizze Classiche;Verdure;pomodoro, mozzarella, melanzane, peperoni, patate e zucchine;15.4
Pizze Classiche;4 Formaggi;pomodoro, mozzarella, gorgonzola, brie, scamorza e emmental;15.0
Pizze Classiche;Bresaola;pomodoro, mozzarella e bresaola;15.0
Pizze Classiche;Porcini;pomodoro, mozzarella e funghi porcini;16.0
Pizze Classiche;Tonno e Cipolla;pomodoro, mozzarella, tonno e cipolla;14.0
Pizze Classiche;Cotto e Funghi;pomodoro, mozzarella, cotto e funghi;15.4
Pizze Classiche;Salsiccia e Funghi;pomodorom, mozzarella, salsiccia e funghi;15.4
Pizze Speciali;Salsiccia e Patate Fritte;;16.0
Pizze Speciali;Tedesca;pomodoro, mozzarella, salsiccia, patate al forno e rosmarino;15.4
Pizze Speciali;Mille Gusti;pomodoro, mozzarella, salsiccia, patate a forno e prosciutto cotto;18.0
Pizze Speciali;Due Torri;pomodoro, mozzarella, salsiccia, patate al forno e prosciutto cotto;18.0
Pizze Speciali;Corbara;pomodoro, mozzarella di bufala, pomodorini e rucola;18.0
Pizze Speciali;Mimosa;pomodoro, mozzarella, funghi porcini, bresaola, grana e rucola;18.0
Pizze Speciali;Autunno;pomodoro, mozzarella, salame, salsiccia e cipolla;17.0
Pizze Speciali;Cacciatore;pomodoro, mozzarella di bufala, prosciutto crudo, rucola e grana;19.0
Pizze Speciali;Montecarlo;pomodoro, mozzarella, salsiccia, patè, peperoni e cipolla;18.0
Pizze Speciali;Totò;pomodoro, mozzarella di bufala, salsiccia e patate fritte;18.0
Pizze Speciali;Anelli di Cipolla;pomodoro, mozzarella, salsiccia, patate e anelli di cipolla;18.0
Pizze Speciali;Paradiso;pomodoro, mozzarella, pancetta, gorgonzola e salame piccante;17.0
Pizze Speciali;Topolino;pomodoro, mozzarella, patate, grana e salame piccante;17.0
Pizze Speciali;Fumè;pomodoro, mozzarella, scamorza, speck e radicchio;18.0
Pizze Speciali;Sorriso;pomodoro, mozzarella, patate, uova e cipolla;16.0
Pizze Speciali;Invernale;pomodoro, mozzarella, asparagi, uova e grana;17.0
Pizze Speciali;Funghi e Piselli;pomodoro, mozzarella, funghi freschi e piselli;16.0
Pizze Speciali;Crocchette di Patate;pomodoro, mozzarella, salsiccia piccante, peperoni e crocchette di patate;17.0
Pizze Speciali;Ascolana;pomodoro, mozzarella, scamorza, patate fritte e olive ascolana;18.0
Pizze Speciali;Anelli di Peperoni;pomodoro, mozzarella, patate fritte, salsiccia e anelli di peperoni;18.0
Pizze Speciali;Mozzarellina;pomodoro, mozzarella di bufala e mozzarelline impanate;18.0
Pizze Speciali;Canadese;pomodoro, mozzarella, prosciutto cotto, wurstel e funghi;15.4
Pizze Speciali;Rustica;pomodoro, mozzarella, salame piccante, funghi e peperoni;16.0
Pizze Speciali;Salsiccia e Friarielli;pomodoro, mozzarella, salsiccia e friarielli;16.0
Pizze Speciali;Trevigiana;pomodoro, mozzarella, pancetta, radicchio e gorgonzola;16.0
Pizze Speciali;Terra Mare;pomodoro, mozzarella, frutti di mare e rucola;17.0
Pizze Speciali;Valtellina;pomodoro, mozzarella, bresaola, rucola e grana;17.0
Pizze Speciali;Capricorno;pomodoro, mozzarella, prosciutto cotto, salsiccia, funghi, peperoni e cipolla;17.0
Pizze Speciali;Primavera;pomodoro, mozzarella di bufala, patate e funghi porcini;17.0
Pizze Speciali;Pizza Kebab;pomodoro, mozzarella, patate e kebab;16.0
Pizze Speciali;Poker;pomodoro, mozzarella, salame piccante, funghi porcini, spinaci e gorgonzola;17.4
Pizze Speciali;Tirolese;pomodoro, mozzarella, speck, rucola e grana;17.4
Pizze Speciali;Fuoco;pomodoro, mozzarella crudo, rucola e grana;17.4
Pizze Speciali;Calabrese;pomodoro, mozzarella, salame, olive, rucola e grana;17.4
Pizze Speciali;Spinacina;pomodoro, mozzarella, scamorza, spinaci e grana;17.4
Pizze Speciali;Frutti di Mare;pomodoro, mozzarella, frutti di mare e olive;17.4
Pizze Speciali;Cuore;pomodoro, mozzarella di bufala, salsiccia e rucola;17.4
Pizze Speciali;Halal;pomodoro, mozzarella, carne halal, patate e cipolla;17.4
Pizze Speciali;Tre Effe;pomodoro, mozzarella, funghi porcini trifolati e grana;18.0
Pizze Speciali;PizzaBo.it;pomodoro, mozzarella di bufala, funghi porcini, prosciutto cotto e gorgonzola;18.0
Pizze Speciali;Saporita;pomodoro, mozzarella, funghi porcini, salsiccia, rucola e grana;18.0
Pizze Speciali;6 Formaggi;pomodoro, mozzarella, brie, stracchino, ricotta, gorgonzola e grana;18.0
Pizze Speciali;Stuzzichina;pomodoro, mozzarella, salame, gorgonzola e patate;18.0
Pizze Speciali;Rossa;doppio pomodoro, mozzarella di bufala, salsiccia, rucola e grana;18.0
Pizze Speciali;Gialla;pomodoro, mozzarella, scamorza, funghi porcini e grana;18.0
Pizze Speciali;Pizza Falafel;pomodoro, mozzarella, falafel, cipolla e patate;18.0
Pizze Speciali;Bomba;pomodoro, mozzarella, prosciutto cotto, patate e mozzarella di bufala;18.0
Pizze Speciali;Pizza Salmone;pomodoro, mozzarella, tartar di salmone e panna;23.0
Pizze Speciali;Pizza Branzino;mozzarella, pomodoro, tartar di branzino e patate al forno;23.0
Pizze Cremose;Crema di Patate;mozzarella, wurstel, crema di patate, funghi e grana;18.0
Pizze Cremose;Crema di Porcini;mozzarella, salsiccia, crema di porcini, rucola e grana;18.0
Pizze Cremose;Crema di Melanzane;mozzarella, prosciutto cotto, crema di melanzane, grana e patate;18.0
Pizze Cremose;Crema di Cipolla;mozzarella, wurstel, salsiccia, patate e crema di cipolla;18.0
Pizze Cremose;Crema di Rucola;mozzarella, scamorza, olive, patè e crema di rucola;18.0
Pizze Cremose;Crema di Funghi;mozzarella, wurstel, prosciutto cotto, gorgonzola e crema di funghi;18.0
Pizze Cremose;Crema di Broccoli;mozzarella, zucchine, patate, crema di broccoli, grana e rucola;18.0
Pizze Cremose;Crema di Kebab;mozzarella, patate frite, cipolla e crema di carne kebab;18.0
Pizze Cremose;Crema di Formaggi 1;mozzarella, salsiccia, funghi porcini e crema di formaggi;18.0
Pizze Cremose;Crema di Formaggi 2;mozzarella, pomodori secchi, salame piccante e crema di formaggi;18.0
Pizze Cremose;Crema di Formaggi 3;mozzarella, prosciutto cotto, patate, rucola e crema di formaggi;18.0
Pizze Cremose;Crema di Carciofi;mozzarella, prosciutto cotto, patè e crema di carciofi;18.0
Pizze Cremose;Crema di Zucchine;mozzarella, patate, olive, cipolla e crema di zucchine;18.0
Pizze Cremose;Crema di Gamberetti;mozzarella, zucchine, grana e crema di gamberetti;18.0
